image_name,image_format,file_size,size,location,angle,white_percent,object_percentage,is_deviation,blur_value,image_brightness,contrast,blank_percentage,blank_background_color,create_time,proba,label
151,jpg,34,"(400, 400)","(128, 36, 134, 322)",5.765,"(0.09, 0.105, 0.32, 0.345)",0.27,"(0.015, False)",141,193.164,54.906,0.726,254,2019/11/8,1,0
1510,jpg,38,"(430, 430)","(33, 40, 360, 385)",0.164,"(0.093, 0.012, 0.077, 0.086)",0.75,"(0.041, False)",1498,168.57,339.104,0.107,254,2019/11/8,1,1
1519,jpg,58,"(300, 300)","(84, 26, 131, 251)",0,"(0.087, 0.077, 0.28, 0.283)",0.365,"(0.005, False)",501,164.18,124.076,0.107,254,2019/11/8,1,0
152,jpg,164,"(400, 400)","(75, 62, 226, 300)",1.627,"(0.155, 0.095, 0.188, 0.247)",0.424,"(0.042, False)",775,176.036,173.526,0.726,254,2019/11/8,1,1
1520,jpg,70,"(300, 300)","(29, 37, 248, 221)",0,"(0.123, 0.14, 0.097, 0.077)",0.609,"(0.013, False)",600,216.066,172.131,0.107,254,2019/11/8,1,0
1521,jpg,69,"(300, 300)","(36, 35, 237, 220)",0,"(0.117, 0.15, 0.12, 0.09)",0.579,"(0.022, False)",1133,191.978,270.65,0.107,254,2019/11/8,1,0
1522,jpg,103,"(450, 450)","(54, 74, 338, 303)",0.477,"(0.164, 0.162, 0.12, 0.129)",0.506,"(0.005, False)",1096,206.076,218.692,0.107,254,2019/11/8,1,1
1523,jpg,51,"(800, 800)","(155, 186, 531, 419)",2.083,"(0.233, 0.244, 0.194, 0.142)",0.348,"(0.026, False)",30,195.149,25.328,0.107,253,2019/11/8,1,0
153,jpg,151,"(400, 400)","(74, 76, 268, 280)",0.781,"(0.19, 0.11, 0.185, 0.145)",0.469,"(0.045, False)",1395,112.969,342.773,0.726,254,2019/11/8,1,1
156,jpg,210,"(400, 400)","(44, 53, 308, 305)",1.848,"(0.133, 0.105, 0.11, 0.12)",0.587,"(0.015, False)",1705,159.604,342.703,0.726,254,2019/11/8,1,1
157,jpg,216,"(400, 400)","(60, 52, 274, 300)",0.385,"(0.13, 0.12, 0.15, 0.165)",0.514,"(0.009, False)",2960,197.399,519.057,0.726,254,2019/11/8,1,1
1574,jpg,55,"(400, 400)","(76, 55, 251, 304)",0.318,"(0.138, 0.102, 0.19, 0.182)",0.477,"(0.018, False)",1020,176.492,260.391,0.107,254,2019/11/8,1,1
158,jpg,210,"(400, 400)","(44, 53, 308, 305)",1.848,"(0.133, 0.105, 0.11, 0.12)",0.587,"(0.015, False)",1705,159.604,342.703,0.726,254,2019/11/8,1,1
1588,jpg,85,"(350, 350)","(36, 41, 276, 268)",0,"(0.117, 0.117, 0.103, 0.109)",0.604,"(0.003, False)",1033,192.063,247.067,0.107,254,2019/11/8,1,1
1597,png,86,"(300, 300)","(49, 26, 216, 248)",0,"(0.087, 0.087, 0.163, 0.117)",0.595,"(0.023, False)",1748,206.044,336.74,0.107,254,2019/11/8,1,1
160,jpg,114,"(400, 400)","(90, 52, 233, 300)",0,"(0.13, 0.12, 0.225, 0.193)",0.437,"(0.017, False)",430,175.262,119,0.726,254,2019/11/8,1,1
1679,jpg,63,"(500, 500)","(105, 70, 299, 362)",2.215,"(0.14, 0.136, 0.21, 0.192)",0.433,"(0.009, False)",1702,191.697,324.254,0.107,254,2019/11/8,1,1
1715,jpg,113,"(400, 400)","(61, 35, 294, 333)",5.947,"(0.087, 0.08, 0.152, 0.113)",0.612,"(0.02, False)",1851,224.471,347.936,0.107,254,2019/11/8,1,1
1716,jpg,105,"(400, 400)","(54, 70, 271, 268)",0,"(0.175, 0.155, 0.135, 0.188)",0.454,"(0.028, False)",973,229.496,188.939,0.107,254,2019/11/8,1,1
1718,jpg,116,"(400, 400)","(53, 34, 264, 332)",6.259,"(0.085, 0.085, 0.133, 0.207)",0.548,"(0.037, False)",2090,204.062,376.596,0.107,254,2019/11/8,1,1
1721,jpg,188,"(400, 400)","(60, 48, 286, 320)",0.637,"(0.12, 0.08, 0.15, 0.135)",0.572,"(0.021, False)",1120,210.442,265.555,0.107,254,2019/11/8,1,1
175,jpg,141,"(400, 400)","(42, 66, 328, 273)",0.69,"(0.165, 0.152, 0.105, 0.075)",0.56,"(0.016, False)",4525,208.951,621.695,0.726,254,2019/11/8,1,1
1807,png,73,"(300, 300)","(48, 45, 203, 217)",0.3,"(0.15, 0.127, 0.16, 0.163)",0.489,"(0.012, False)",1012,194.763,255.504,0.107,254,2019/11/8,1,1
1820,jpg,42,"(360, 360)","(51, 23, 261, 313)",0.273,"(0.064, 0.067, 0.142, 0.133)",0.63,"(0.004, False)",1027,200.496,245.832,0.107,254,2019/11/8,1,1
1825,png,101,"(300, 300)","(16, 57, 264, 198)",0,"(0.19, 0.15, 0.053, 0.067)",0.581,"(0.021, False)",2226,174.801,506.162,0.107,254,2019/11/8,1,1
1829,jpg,36,"(440, 440)","(177, 34, 87, 363)",0,"(0.077, 0.098, 0.402, 0.4)",0.163,"(0.01, False)",866,200.553,190.035,0.107,254,2019/11/8,1,1
1830,jpg,85,"(400, 400)","(106, 37, 184, 332)",0,"(0.092, 0.077, 0.265, 0.275)",0.382,"(0.009, False)",1135,186.973,237.978,0.107,254,2019/11/8,1,1
1906,jpg,91,"(360, 360)","(52, 38, 258, 275)",0,"(0.106, 0.131, 0.144, 0.139)",0.547,"(0.013, False)",2023,118.772,436.107,0.107,254,2019/11/8,1,1
1907,jpg,70,"(300, 300)","(51, 23, 201, 253)",0.285,"(0.077, 0.08, 0.17, 0.16)",0.565,"(0.005, False)",520,227.398,144.245,0.107,254,2019/11/8,1,1
1908,jpg,91,"(400, 400)","(69, 41, 266, 317)",0.864,"(0.102, 0.105, 0.172, 0.163)",0.527,"(0.005, False)",862,178.254,264.597,0.107,254,2019/11/8,1,1
1909,png,92,"(300, 300)","(46, 20, 218, 269)",0,"(0.067, 0.037, 0.153, 0.12)",0.652,"(0.022, False)",769,154.364,227.095,0.107,254,2019/11/8,1,1
1910,jpg,91,"(300, 300)","(32, 20, 233, 264)",0,"(0.067, 0.053, 0.107, 0.117)",0.683,"(0.008, False)",1093,180.88,277.301,0.107,254,2019/11/8,1,1
1936,jpg,80,"(300, 300)","(45, 25, 219, 253)",0.258,"(0.083, 0.073, 0.15, 0.12)",0.616,"(0.016, False)",549,203.33,162.534,0.107,254,2019/11/8,1,1
1937,jpg,84,"(260, 260)","(35, 19, 190, 226)",0.843,"(0.073, 0.058, 0.135, 0.135)",0.635,"(0.008, False)",1949,204.054,489.771,0.107,254,2019/11/8,1,1
2071,jpg,50,"(400, 400)","(63, 69, 270, 277)",0,"(0.172, 0.135, 0.158, 0.168)",0.467,"(0.019, False)",794,164.136,212.104,0.107,254,2019/11/8,1,1
2073,jpg,45,"(400, 400)","(72, 56, 230, 285)",0.421,"(0.14, 0.147, 0.18, 0.245)",0.41,"(0.033, False)",1364,212.571,282.741,0.107,252,2019/11/8,1,1
2074,jpg,54,"(633, 633)","(96, 40, 409, 528)",0.37,"(0.063, 0.103, 0.152, 0.202)",0.539,"(0.032, False)",846,219.304,195.807,0.107,252,2019/11/8,1,1
2075,jpg,68,"(400, 400)","(36, 21, 323, 361)",1.296,"(0.052, 0.045, 0.09, 0.102)",0.729,"(0.007, False)",4841,217.734,905.52,0.107,254,2019/11/8,1,1
2076,jpg,31,"(400, 400)","(123, 14, 152, 372)",0,"(0.035, 0.035, 0.307, 0.312)",0.353,"(0.003, False)",580,230.818,134.959,0.107,254,2019/11/8,1,1
2077,jpg,45,"(500, 500)","(151, 40, 182, 426)",1.102,"(0.08, 0.068, 0.302, 0.334)",0.31,"(0.017, False)",978,223.599,227.183,0.107,254,2019/11/8,1,1
2078,jpg,44,"(500, 500)","(140, 27, 188, 437)",0,"(0.054, 0.072, 0.28, 0.344)",0.329,"(0.033, False)",779,216.075,184.283,0.107,254,2019/11/8,1,1
2079,jpg,80,"(500, 500)","(178, 18, 131, 450)",1.975,"(0.036, 0.064, 0.356, 0.382)",0.236,"(0.019, False)",1213,196.74,266.172,0.107,254,2019/11/8,1,1
2080,jpg,88,"(500, 500)","(183, 53, 138, 406)",5.648,"(0.106, 0.082, 0.366, 0.358)",0.224,"(0.013, False)",388,206.415,81.001,0.107,254,2019/11/8,1,1
2081,jpg,92,"(500, 500)","(154, 32, 162, 445)",0,"(0.064, 0.046, 0.308, 0.368)",0.288,"(0.031, False)",738,213.667,170.741,0.107,254,2019/11/8,1,1
2082,jpg,90,"(500, 500)","(194, 40, 142, 427)",5.786,"(0.08, 0.066, 0.388, 0.328)",0.243,"(0.031, False)",362,205.692,81.57,0.107,254,2019/11/8,1,1
211,jpg,520,"(800, 800)","(89, 91, 614, 688)",0.393,"(0.114, 0.026, 0.111, 0.121)",0.66,"(0.044, False)",1083,204.249,298.111,0.726,254,2019/11/8,1,1
2112,jpg,55,"(400, 400)","(90, 26, 232, 340)",0,"(0.065, 0.085, 0.225, 0.195)",0.493,"(0.018, False)",1373,212.912,322.01,0.107,254,2019/11/8,1,1
2133,jpg,39,"(568, 568)","(96, 78, 406, 386)",0.694,"(0.137, 0.183, 0.169, 0.116)",0.486,"(0.035, False)",1414,111.381,212.264,0.107,244,2019/11/8,1,1
224,jpg,113,"(400, 400)","(73, 54, 256, 297)",0,"(0.135, 0.122, 0.182, 0.177)",0.475,"(0.007, False)",503,113.26,148.749,0.726,254,2019/11/8,1,1
230,jpg,106,"(400, 400)","(90, 64, 224, 276)",0,"(0.16, 0.15, 0.225, 0.215)",0.386,"(0.007, False)",638,129.14,173.812,0.726,254,2019/11/8,1,1
232,jpg,174,"(400, 400)","(89, 58, 212, 288)",0.31,"(0.145, 0.135, 0.223, 0.247)",0.382,"(0.013, False)",649,226.291,138.43,0.726,254,2019/11/8,1,1
236,jpg,167,"(400, 400)","(103, 60, 198, 287)",0.303,"(0.15, 0.133, 0.258, 0.247)",0.355,"(0.01, False)",668,182.311,156.931,0.726,254,2019/11/8,1,1
237,jpg,43,"(400, 400)","(70, 62, 257, 293)",0.298,"(0.155, 0.113, 0.175, 0.182)",0.471,"(0.022, False)",623,214.632,140.778,0.726,254,2019/11/8,1,1
238,jpg,215,"(800, 800)","(313, 198, 242, 539)",1.154,"(0.247, 0.079, 0.391, 0.306)",0.204,"(0.094, True)",86,212.999,40.734,0.726,253,2019/11/8,1,1
241,jpg,101,"(400, 400)","(52, 55, 297, 293)",0.843,"(0.138, 0.13, 0.13, 0.128)",0.544,"(0.004, False)",1284,147.096,266.752,0.726,254,2019/11/8,1,1
2437,jpg,133,"(800, 800)","(122, 41, 535, 649)",0.279,"(0.051, 0.138, 0.152, 0.179)",0.543,"(0.045, False)",264,205.814,93.112,0.107,253,2019/11/8,1,1
2438,jpg,148,"(800, 800)","(133, 51, 547, 655)",0.616,"(0.064, 0.117, 0.166, 0.15)",0.56,"(0.028, False)",286,211.924,101.308,0.107,253,2019/11/8,1,1
2439,jpg,196,"(800, 800)","(104, 39, 576, 684)",0,"(0.049, 0.096, 0.13, 0.15)",0.616,"(0.026, False)",1294,215.617,257.924,0.107,254,2019/11/8,1,1
244,jpg,98,"(400, 400)","(47, 75, 312, 273)",0,"(0.188, 0.13, 0.117, 0.102)",0.532,"(0.03, False)",1669,167.144,366.227,0.726,254,2019/11/8,1,1
2466,jpg,96,"(800, 800)","(128, 161, 559, 498)",0.374,"(0.201, 0.176, 0.16, 0.141)",0.435,"(0.016, False)",588,213.299,160.836,0.107,254,2019/11/8,1,1
2469,jpg,95,"(800, 800)","(134, 75, 529, 652)",0,"(0.094, 0.091, 0.168, 0.171)",0.539,"(0.002, False)",465,202.078,161.698,0.107,254,2019/11/8,1,1
2470,jpg,92,"(800, 800)","(152, 64, 519, 665)",0,"(0.08, 0.089, 0.19, 0.161)",0.539,"(0.015, False)",494,204.95,149.068,0.107,254,2019/11/8,1,1
2475,jpg,86,"(800, 800)","(126, 139, 550, 521)",0.264,"(0.174, 0.175, 0.158, 0.155)",0.448,"(0.001, False)",1338,187.698,283.292,0.107,254,2019/11/8,1,1
2476,jpg,92,"(800, 800)","(192, 136, 425, 516)",0.15,"(0.17, 0.185, 0.24, 0.229)",0.343,"(0.009, False)",207,188.421,79.777,0.107,254,2019/11/8,1,1
2477,jpg,79,"(800, 800)","(107, 192, 563, 404)",0.4,"(0.24, 0.255, 0.134, 0.163)",0.355,"(0.016, False)",837,222.587,192.72,0.107,254,2019/11/8,1,1
248,jpg,110,"(400, 400)","(60, 51, 291, 300)",0.934,"(0.128, 0.122, 0.15, 0.122)",0.546,"(0.014, False)",2311,148.935,430.113,0.726,254,2019/11/8,1,1
2480,jpg,74,"(800, 800)","(126, 62, 590, 677)",0.551,"(0.077, 0.076, 0.158, 0.105)",0.624,"(0.026, False)",874,212.205,212.798,0.107,253,2019/11/8,1,1
2490,jpg,34,"(400, 400)","(55, 89, 307, 208)",5.679,"(0.223, 0.258, 0.138, 0.095)",0.399,"(0.028, False)",661,168.212,159.249,0.107,254,2019/11/8,1,1
257,jpg,97,"(400, 400)","(41, 41, 319, 321)",1.364,"(0.102, 0.095, 0.102, 0.1)",0.64,"(0.004, False)",1049,202.982,249.841,0.726,254,2019/11/8,1,1
258,jpg,96,"(400, 400)","(51, 62, 267, 276)",0.69,"(0.155, 0.155, 0.128, 0.205)",0.461,"(0.039, False)",855,184.799,204.547,0.726,254,2019/11/8,1,1
259,jpg,88,"(400, 400)","(72, 63, 260, 290)",0,"(0.158, 0.117, 0.18, 0.17)",0.471,"(0.021, False)",929,163.534,208.626,0.726,254,2019/11/8,1,1
2596,jpg,88,"(800, 800)","(150, 79, 499, 643)",0,"(0.099, 0.098, 0.188, 0.189)",0.501,"(0.001, False)",986,143.084,300.616,0.107,254,2019/11/8,1,1
2597,jpg,88,"(800, 800)","(126, 69, 550, 665)",0.313,"(0.086, 0.083, 0.158, 0.155)",0.571,"(0.002, False)",533,199.013,200.34,0.107,254,2019/11/8,1,1
2615,jpg,85,"(800, 800)","(158, 76, 490, 650)",1.621,"(0.095, 0.092, 0.198, 0.19)",0.498,"(0.004, False)",525,204.934,135.051,0.107,254,2019/11/8,1,1
2624,jpg,91,"(800, 800)","(146, 100, 541, 598)",0.193,"(0.125, 0.128, 0.182, 0.141)",0.505,"(0.021, False)",1371,162.559,320.907,0.107,254,2019/11/8,1,1
2625,jpg,113,"(800, 800)","(174, 113, 465, 594)",0.112,"(0.141, 0.116, 0.217, 0.201)",0.432,"(0.015, False)",221,153.799,65.979,0.107,254,2019/11/8,1,1
2641,png,336,"(685, 579)","(172, 31, 403, 501)",0.395,"(0.054, 0.081, 0.251, 0.161)",0.509,"(0.047, False)",1076,165.043,206.952,0.107,254,2019/11/8,1,1
267,jpg,116,"(400, 400)","(66, 48, 254, 319)",0.556,"(0.12, 0.083, 0.165, 0.2)",0.506,"(0.026, False)",3845,211.614,759.994,0.726,254,2019/11/8,1,1
2676,jpg,96,"(800, 800)","(111, 101, 550, 614)",0.118,"(0.126, 0.106, 0.139, 0.174)",0.528,"(0.02, False)",666,185.274,161.158,0.107,254,2019/11/8,1,1
269,jpg,114,"(400, 400)","(40, 40, 310, 324)",0,"(0.1, 0.09, 0.1, 0.125)",0.628,"(0.013, False)",3357,194.726,700.834,0.726,254,2019/11/8,1,1
2695,jpg,88,"(800, 800)","(90, 100, 595, 603)",0.2,"(0.125, 0.121, 0.113, 0.144)",0.561,"(0.016, False)",502,118.725,132.236,0.107,254,2019/11/8,1,1
2704,jpg,74,"(800, 800)","(110, 70, 572, 698)",0.094,"(0.087, 0.04, 0.138, 0.147)",0.624,"(0.024, False)",866,187.982,185.073,0.107,254,2019/11/8,1,1
2713,jpg,84,"(800, 800)","(173, 92, 497, 619)",0,"(0.115, 0.111, 0.216, 0.163)",0.481,"(0.027, False)",121,167.808,62.31,0.107,254,2019/11/8,1,1
2714,jpg,85,"(800, 800)","(121, 89, 554, 609)",0,"(0.111, 0.128, 0.151, 0.156)",0.527,"(0.009, False)",373,171.035,112.635,0.107,254,2019/11/8,1,1
2717,jpg,73,"(800, 800)","(114, 80, 568, 642)",0.102,"(0.1, 0.098, 0.142, 0.147)",0.57,"(0.003, False)",130,221,62.979,0.107,254,2019/11/8,1,1
273,jpg,148,"(400, 400)","(113, 51, 165, 316)",0,"(0.128, 0.083, 0.282, 0.305)",0.326,"(0.025, False)",828,200.385,201.646,0.726,254,2019/11/8,1,1
2730,png,31,"(500, 500)","(86, 51, 329, 391)",0,"(0.102, 0.116, 0.172, 0.17)",0.515,"(0.007, False)",856,196.462,207.215,0.107,254,2019/11/8,1,1
2731,png,31,"(500, 500)","(86, 51, 329, 391)",0,"(0.102, 0.116, 0.172, 0.17)",0.515,"(0.007, False)",856,196.462,207.215,0.107,254,2019/11/8,1,1
2732,png,28,"(500, 500)","(83, 56, 346, 386)",0,"(0.112, 0.116, 0.166, 0.142)",0.534,"(0.012, False)",712,187.249,184.747,0.107,254,2019/11/8,1,1
2734,png,28,"(500, 500)","(83, 56, 346, 386)",0,"(0.112, 0.116, 0.166, 0.142)",0.534,"(0.012, False)",712,187.249,184.747,0.107,254,2019/11/8,1,1
2736,png,35,"(500, 500)","(85, 54, 332, 396)",0,"(0.108, 0.1, 0.17, 0.166)",0.526,"(0.004, False)",1225,157.538,311.051,0.107,254,2019/11/8,1,1
2737,png,35,"(500, 500)","(85, 54, 332, 396)",0,"(0.108, 0.1, 0.17, 0.166)",0.526,"(0.004, False)",1225,157.538,311.051,0.107,254,2019/11/8,1,1
2738,png,35,"(500, 500)","(104, 47, 309, 401)",0,"(0.094, 0.104, 0.208, 0.174)",0.496,"(0.018, False)",1595,193.635,340.611,0.107,254,2019/11/8,1,1
2739,png,36,"(500, 500)","(86, 51, 335, 402)",0,"(0.102, 0.094, 0.172, 0.158)",0.539,"(0.008, False)",1530,175.707,399.7,0.107,254,2019/11/8,1,1
2740,png,36,"(500, 500)","(86, 51, 335, 402)",0,"(0.102, 0.094, 0.172, 0.158)",0.539,"(0.008, False)",1530,175.707,399.7,0.107,254,2019/11/8,1,1
2741,png,36,"(500, 500)","(81, 48, 338, 407)",0,"(0.096, 0.09, 0.162, 0.162)",0.55,"(0.003, False)",1444,193.697,288.441,0.107,254,2019/11/8,1,1
2742,png,36,"(500, 500)","(81, 48, 338, 407)",0,"(0.096, 0.09, 0.162, 0.162)",0.55,"(0.003, False)",1444,193.697,288.441,0.107,254,2019/11/8,1,1
2744,jpg,86,"(800, 800)","(226, 65, 349, 671)",0.259,"(0.081, 0.08, 0.282, 0.281)",0.366,"(0.001, False)",125,161.119,43.218,0.107,254,2019/11/8,1,1
2756,jpg,66,"(800, 800)","(255, 70, 278, 658)",0.193,"(0.087, 0.09, 0.319, 0.334)",0.286,"(0.008, False)",246,204.673,74.004,0.107,254,2019/11/8,1,1
2769,jpg,60,"(800, 800)","(236, 81, 317, 647)",0,"(0.101, 0.09, 0.295, 0.309)",0.32,"(0.009, False)",27,242.252,21.2,0.107,254,2019/11/8,1,1
279,png,211,"(400, 400)","(93, 52, 237, 306)",2.974,"(0.13, 0.105, 0.233, 0.175)",0.453,"(0.031, False)",486,187.077,128.952,0.726,254,2019/11/8,1,1
2791,jpg,87,"(800, 800)","(142, 36, 517, 728)",0,"(0.045, 0.045, 0.177, 0.176)",0.588,"(0.001, False)",238,157.736,111.134,0.107,254,2019/11/8,1,1
2792,jpg,88,"(800, 800)","(128, 90, 543, 624)",0.796,"(0.113, 0.107, 0.16, 0.161)",0.529,"(0.003, False)",440,132.372,161.729,0.107,254,2019/11/8,1,1
2793,jpg,88,"(800, 800)","(128, 90, 543, 624)",0.796,"(0.113, 0.107, 0.16, 0.161)",0.529,"(0.003, False)",440,132.372,161.729,0.107,254,2019/11/8,1,1
2794,jpg,87,"(800, 800)","(142, 36, 517, 728)",0,"(0.045, 0.045, 0.177, 0.176)",0.588,"(0.001, False)",238,157.736,111.134,0.107,254,2019/11/8,1,1
2830,JPG,28,"(400, 400)","(58, 72, 317, 303)",2.398,"(0.18, 0.062, 0.145, 0.062)",0.6,"(0.072, True)",3378,208.585,620.799,0.107,254,2019/11/8,1,1
2831,jpg,178,"(400, 400)","(52, 87, 288, 257)",0.754,"(0.217, 0.14, 0.13, 0.15)",0.463,"(0.04, False)",1531,183.308,301.859,0.107,254,2019/11/8,1,1
2833,jpg,123,"(400, 400)","(87, 45, 223, 295)",2.317,"(0.113, 0.15, 0.217, 0.225)",0.411,"(0.019, False)",852,194.571,193.351,0.107,254,2019/11/8,1,1
2835,jpg,114,"(400, 400)","(90, 52, 233, 300)",0,"(0.13, 0.12, 0.225, 0.193)",0.437,"(0.017, False)",430,175.262,119,0.107,254,2019/11/8,1,1
2836,jpg,42,"(800, 800)","(140, 41, 563, 693)",0.984,"(0.051, 0.083, 0.175, 0.121)",0.61,"(0.031, False)",713,225.939,167.735,0.107,254,2019/11/8,1,1
284,jpg,46,"(400, 400)","(74, 55, 257, 308)",0,"(0.138, 0.092, 0.185, 0.172)",0.495,"(0.023, False)",1463,159.114,334.434,0.726,254,2019/11/8,1,1
2844,png,360,"(521, 725)","(104, 9, 269, 676)",0,"(0.012, 0.055, 0.2, 0.284)",0.481,"(0.047, False)",470,165.648,120.045,0.107,254,2019/11/8,1,1
286,jpg,50,"(400, 400)","(64, 50, 264, 316)",0,"(0.125, 0.085, 0.16, 0.18)",0.521,"(0.022, False)",1638,140.434,412.138,0.726,254,2019/11/8,1,1
2875,jpg,131,"(880, 897)","(214, 34, 491, 803)",0.165,"(0.038, 0.067, 0.243, 0.199)",0.499,"(0.026, False)",60,174.698,54.611,0.107,254,2019/11/8,1,1
2881,jpg,471,"(1200, 1200)","(245, 45, 710, 1111)",0.67,"(0.037, 0.037, 0.204, 0.204)",0.548,"(0.0, False)",753,169.293,181.562,0.107,254,2019/11/8,1,1
2888,jpg,88,"(800, 800)","(53, 79, 665, 664)",0,"(0.099, 0.071, 0.066, 0.102)",0.69,"(0.023, False)",234,202.039,109.902,0.107,254,2019/11/8,1,1
289,png,211,"(400, 400)","(93, 52, 237, 306)",2.974,"(0.13, 0.105, 0.233, 0.175)",0.453,"(0.031, False)",486,187.077,128.952,0.726,254,2019/11/8,1,1
2897,jpg,92,"(800, 800)","(135, 43, 511, 714)",0,"(0.054, 0.054, 0.169, 0.193)",0.57,"(0.012, False)",238,183.633,108.797,0.107,254,2019/11/8,1,1
2900,jpg,89,"(800, 800)","(71, 85, 663, 642)",0.348,"(0.106, 0.091, 0.089, 0.083)",0.665,"(0.008, False)",1220,153.247,299.569,0.107,253,2019/11/8,1,1
2902,jpg,82,"(800, 800)","(89, 37, 602, 696)",0,"(0.046, 0.084, 0.111, 0.136)",0.655,"(0.023, False)",142,181.643,78.545,0.107,254,2019/11/8,1,1
2910,jpg,86,"(800, 800)","(44, 98, 703, 612)",1.781,"(0.122, 0.113, 0.055, 0.066)",0.672,"(0.008, False)",233,220.112,81.123,0.107,254,2019/11/8,1,1
2919,jpg,66,"(800, 800)","(215, 85, 361, 629)",0.544,"(0.106, 0.107, 0.269, 0.28)",0.355,"(0.006, False)",290,191.311,87.816,0.107,254,2019/11/8,1,1
2923,jpg,79,"(800, 800)","(203, 62, 395, 677)",0,"(0.077, 0.076, 0.254, 0.253)",0.418,"(0.001, False)",257,78.268,102.359,0.107,254,2019/11/8,1,1
2995,jpg,87,"(800, 800)","(58, 34, 679, 723)",0.689,"(0.043, 0.054, 0.072, 0.079)",0.767,"(0.006, False)",466,149.059,172.904,0.107,253,2019/11/8,1,1
3,jpg,58,"(400, 400)","(88, 38, 224, 333)",4.645,"(0.095, 0.072, 0.22, 0.22)",0.466,"(0.011, False)",1469,211.386,300.417,0.515,254,2019/11/8,1,1
3000,jpg,71,"(800, 800)","(103, 25, 596, 738)",0.377,"(0.031, 0.046, 0.129, 0.126)",0.687,"(0.008, False)",368,211.276,126.699,0.107,253,2019/11/8,1,1
3005,jpg,91,"(800, 800)","(198, 66, 460, 659)",3.145,"(0.083, 0.094, 0.247, 0.177)",0.474,"(0.035, False)",747,150.557,187.939,0.107,254,2019/11/8,1,1
3018,jpg,78,"(800, 800)","(175, 48, 427, 703)",11.954,"(0.06, 0.061, 0.219, 0.247)",0.469,"(0.014, False)",103,164.895,46.774,0.107,254,2019/11/8,1,1
3028,jpg,85,"(800, 800)","(97, 44, 630, 722)",0,"(0.055, 0.043, 0.121, 0.091)",0.711,"(0.016, False)",1388,184.324,290.584,0.107,254,2019/11/8,1,1
3029,jpg,87,"(800, 800)","(81, 43, 661, 717)",0,"(0.054, 0.05, 0.101, 0.072)",0.741,"(0.014, False)",1811,174.696,374.726,0.107,254,2019/11/8,1,1
3030,jpg,90,"(800, 800)","(37, 51, 704, 684)",0,"(0.064, 0.081, 0.046, 0.074)",0.752,"(0.016, False)",1675,106.424,382.017,0.107,254,2019/11/8,1,1
3031,jpg,85,"(800, 800)","(114, 40, 607, 711)",0.138,"(0.05, 0.061, 0.142, 0.099)",0.674,"(0.023, False)",1002,195.475,208.303,0.107,254,2019/11/8,1,1
3032,jpg,91,"(800, 800)","(122, 32, 557, 736)",0.119,"(0.04, 0.04, 0.152, 0.151)",0.641,"(0.001, False)",215,136.37,89.653,0.107,254,2019/11/8,1,1
3033,jpg,76,"(800, 800)","(289, 67, 205, 650)",0,"(0.084, 0.104, 0.361, 0.383)",0.208,"(0.015, False)",228,190.013,67.795,0.107,254,2019/11/8,1,1
3034,jpg,91,"(800, 800)","(82, 34, 656, 734)",0.22,"(0.043, 0.04, 0.102, 0.077)",0.752,"(0.013, False)",268,134.347,146.616,0.107,254,2019/11/8,1,1
3035,jpg,92,"(800, 800)","(117, 39, 568, 721)",0,"(0.049, 0.05, 0.146, 0.144)",0.64,"(0.001, False)",599,136.092,171.943,0.107,254,2019/11/8,1,1
3036,jpg,80,"(800, 800)","(121, 43, 575, 713)",0,"(0.054, 0.055, 0.151, 0.13)",0.641,"(0.011, False)",608,156.995,163.812,0.107,254,2019/11/8,1,1
3037,jpg,85,"(800, 800)","(206, 60, 380, 678)",0,"(0.075, 0.077, 0.258, 0.268)",0.403,"(0.005, False)",411,159.57,98.868,0.107,254,2019/11/8,1,1
3048,jpg,86,"(369, 369)","(94, 44, 176, 286)",0.277,"(0.119, 0.106, 0.255, 0.268)",0.37,"(0.01, False)",758,91.453,192.317,0.107,254,2019/11/8,1,1
3060,jpg,86,"(369, 369)","(58, 51, 262, 272)",0.451,"(0.138, 0.125, 0.157, 0.133)",0.523,"(0.014, False)",1122,206.683,235.55,0.107,254,2019/11/8,1,1
3062,jpg,71,"(369, 369)","(68, 78, 235, 230)",0,"(0.211, 0.165, 0.184, 0.179)",0.397,"(0.023, False)",509,200.974,134.987,0.107,254,2019/11/8,1,1
3147,jpg,67,"(800, 800)","(120, 49, 603, 693)",7.235,"(0.061, 0.072, 0.15, 0.096)",0.653,"(0.027, False)",488,150.671,140.793,0.107,254,2019/11/8,1,1
3148,jpg,67,"(800, 800)","(120, 49, 603, 693)",7.235,"(0.061, 0.072, 0.15, 0.096)",0.653,"(0.027, False)",488,150.671,140.793,0.107,254,2019/11/8,1,1
3149,jpg,75,"(800, 800)","(48, 45, 703, 692)",0.796,"(0.056, 0.079, 0.06, 0.061)",0.76,"(0.011, False)",531,162.026,163.554,0.107,254,2019/11/8,1,1
3151,jpg,51,"(800, 800)","(153, 79, 483, 646)",0.481,"(0.099, 0.094, 0.191, 0.205)",0.488,"(0.007, False)",353,186.087,86.718,0.107,254,2019/11/8,1,1
3154,jpg,62,"(800, 800)","(182, 54, 451, 694)",0.47,"(0.068, 0.065, 0.228, 0.209)",0.489,"(0.009, False)",562,151.174,136.73,0.107,254,2019/11/8,1,1
